vehicle_id,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min]
ARMOR-T90-01661,302.8,312.4,2158,45.6,65
ARMOR-T90-01662,301.7,310.7,2642,20.3,135
ARMOR-T90-01663,307.0,309.5,2430,81.3,142
ARMOR-T90-01664,301.5,314.7,1885,79.4,190
ARMOR-T90-01665,307.9,316.6,2488,62.9,90
ARMOR-T90-01666,306.1,314.8,2259,47.8,79
ARMOR-T90-01667,297.7,309.3,1572,21.5,192
ARMOR-T90-01668,307.1,314.7,2711,70.4,58
ARMOR-T90-01669,296.5,307.0,2482,20.3,9
ARMOR-T90-01670,305.6,306.7,2193,19.8,6
ARMOR-T90-01671,299.9,309.5,1730,52.6,111
ARMOR-T90-01672,306.4,315.5,2123,26.2,201
ARMOR-T90-01673,306.3,308.2,1222,15.5,75
ARMOR-T90-01674,305.5,305.8,1303,44.6,208
ARMOR-T90-01675,305.3,306.7,1440,24.6,236
ARMOR-T90-01676,299.0,316.2,2204,26.2,11
ARMOR-T90-01677,296.1,313.2,2102,20.4,78
ARMOR-T90-01678,300.2,308.3,2476,29.4,45
ARMOR-T90-01679,297.3,312.2,2365,65.1,242
ARMOR-T90-01680,304.0,311.9,2013,71.6,31
ARMOR-T90-01681,299.5,313.5,1854,46.7,159
ARMOR-T90-01682,307.7,308.0,2674,50.5,114
ARMOR-T90-01683,303.3,316.2,1982,17.3,217
ARMOR-T90-01684,305.7,309.0,1506,19.9,205
ARMOR-T90-01685,296.7,314.0,2723,33.0,113
ARMOR-T90-01686,306.2,305.2,1207,53.1,125
ARMOR-T90-01687,307.0,309.8,2292,66.8,89
ARMOR-T90-01688,301.3,309.6,1774,57.4,60
ARMOR-T90-01689,302.9,312.1,2291,42.4,196
ARMOR-T90-01690,304.9,305.9,2111,23.3,243
ARMOR-T90-01691,297.3,315.3,2631,69.7,60
ARMOR-T90-01692,301.5,307.8,1717,40.5,101
ARMOR-T90-01693,300.2,313.8,2342,66.5,113
ARMOR-T90-01694,296.9,315.4,2254,50.9,173
ARMOR-T90-01695,299.8,312.3,2741,66.7,195
ARMOR-T90-01696,295.9,314.6,1682,78.5,91
ARMOR-T90-01697,295.3,313.6,1406,79.5,182
ARMOR-T90-01698,296.8,309.6,1868,52.5,128
ARMOR-T90-01699,307.5,315.5,1778,50.8,204
ARMOR-T90-01700,302.1,308.8,1586,33.6,106
ARMOR-T90-01701,307.6,312.4,1611,80.5,194
ARMOR-T90-01702,300.6,314.7,2593,47.1,48
ARMOR-T90-01703,299.1,309.9,2576,23.9,241
ARMOR-T90-01704,301.6,308.9,2559,45.3,24
ARMOR-T90-01705,300.7,311.0,2090,23.9,233
ARMOR-T90-01706,296.4,315.6,2105,50.2,15
ARMOR-T90-01707,303.3,317.1,2512,54.3,212
ARMOR-T90-01708,297.8,312.1,2162,38.6,140
ARMOR-T90-01709,303.1,313.6,2164,20.0,179
ARMOR-T90-01710,303.5,316.7,1339,81.0,107
ARMOR-T90-01711,297.0,306.3,1499,69.1,163
ARMOR-T90-01712,295.8,308.0,2236,73.7,199
ARMOR-T90-01713,305.1,314.2,1863,40.7,43
ARMOR-T90-01714,301.0,315.7,2651,68.3,82
ARMOR-T90-01715,295.8,316.1,2024,49.0,46
ARMOR-T90-01716,307.9,310.4,1599,29.1,123
ARMOR-T90-01717,295.8,306.2,2191,23.7,79
ARMOR-T90-01718,304.0,310.7,2332,39.2,75
ARMOR-T90-01719,307.8,308.0,2708,24.6,19
ARMOR-T90-01720,298.1,308.8,2579,84.9,145
ARMOR-T90-01721,296.8,315.0,1348,18.4,181
ARMOR-T90-01722,296.6,306.0,1506,45.9,11
ARMOR-T90-01723,298.9,315.8,2756,46.6,111
ARMOR-T90-01724,296.3,310.6,2283,36.0,152
ARMOR-T90-01725,304.0,312.7,1634,55.0,59
ARMOR-T90-01726,295.8,306.2,1220,25.5,243
ARMOR-T90-01727,301.6,309.4,2074,69.9,74
ARMOR-T90-01728,308.0,306.2,1581,38.3,213
ARMOR-T90-01729,305.6,317.5,1444,56.4,243
ARMOR-T90-01730,303.0,315.5,2296,65.1,109
ARMOR-T90-01731,299.0,311.0,2672,77.2,33
ARMOR-T90-01732,303.1,307.9,2299,73.5,140
ARMOR-T90-01733,301.9,317.1,1897,57.6,237
ARMOR-T90-01734,300.5,309.5,1789,42.2,165
ARMOR-T90-01735,296.7,307.1,1589,50.2,139
ARMOR-T90-01736,306.5,312.3,2565,68.8,230
ARMOR-T90-01737,300.8,317.3,2513,76.4,35
ARMOR-T90-01738,297.5,305.0,1767,22.3,27
ARMOR-T90-01739,299.8,308.1,2554,41.9,218
ARMOR-T90-01740,300.4,317.2,1458,69.3,38
ARMOR-T90-01741,305.8,307.2,1625,45.2,76
ARMOR-T90-01742,304.5,306.5,2229,38.3,170
ARMOR-T90-01743,305.0,312.4,1205,43.8,103
ARMOR-T90-01744,295.1,316.2,1390,57.2,90
ARMOR-T90-01745,300.4,311.2,1347,85.0,114
ARMOR-T90-01746,301.3,317.9,1604,49.5,158
ARMOR-T90-01747,295.2,313.8,1457,29.6,1
ARMOR-T90-01748,298.4,306.0,1929,26.4,116
ARMOR-T90-01749,304.9,317.9,2702,18.0,81
ARMOR-T90-01750,296.8,310.3,1289,54.1,89
ARMOR-T90-01751,302.0,308.7,2023,53.1,244
ARMOR-T90-01752,297.8,312.3,1209,29.4,41
ARMOR-T90-01753,295.2,309.0,2310,63.7,30
ARMOR-T90-01754,298.1,306.1,2037,66.9,60
ARMOR-T90-01755,307.7,305.0,2374,33.1,101
ARMOR-T90-01756,305.4,310.8,2187,39.1,55
ARMOR-T90-01757,307.5,315.9,1824,84.3,213
ARMOR-T90-01758,301.3,312.4,1229,41.2,227
ARMOR-T90-01759,296.4,318.0,1327,68.3,82
ARMOR-T90-01760,302.1,308.7,2301,46.7,127
ARMOR-T90-01761,300.9,308.6,1620,70.5,13
ARMOR-T90-01762,306.0,307.1,2278,68.8,13
ARMOR-T90-01763,296.3,307.1,2703,61.7,241
ARMOR-T90-01764,301.3,308.7,1504,74.8,156
ARMOR-T90-01765,297.0,315.3,1745,80.7,208
ARMOR-T90-01766,299.2,316.8,2328,55.6,177
ARMOR-T90-01767,304.6,317.7,2395,31.6,49
ARMOR-T90-01768,301.2,308.0,2722,42.9,190
ARMOR-T90-01769,299.9,316.5,1221,68.1,100
ARMOR-T90-01770,300.1,309.3,2510,60.6,200
ARMOR-T90-01771,301.0,306.5,1590,27.4,192
ARMOR-T90-01772,305.2,316.3,1816,18.6,67
ARMOR-T90-01773,306.6,313.3,1348,62.8,249
ARMOR-T90-01774,307.4,307.1,2495,32.6,70
ARMOR-T90-01775,305.2,310.6,1498,50.0,10
ARMOR-T90-01776,299.1,308.7,1371,67.3,13
ARMOR-T90-01777,303.9,314.6,1246,54.4,105
ARMOR-T90-01778,300.7,310.9,1825,20.8,210
ARMOR-T90-01779,298.3,317.9,1406,28.0,103
ARMOR-T90-01780,305.9,305.7,1652,30.4,130
ARMOR-T90-01781,295.5,309.6,2618,33.1,127
ARMOR-T90-01782,306.7,311.3,2124,54.6,7
ARMOR-T90-01783,301.0,311.5,1953,50.3,220
ARMOR-T90-01784,303.3,309.1,2524,29.2,241
ARMOR-T90-01785,303.6,314.5,1907,19.7,228
ARMOR-T90-01786,306.6,316.4,2208,27.0,243
ARMOR-T90-01787,303.3,317.2,1875,83.9,170
ARMOR-T90-01788,303.0,315.5,2399,47.8,136
ARMOR-T90-01789,295.9,316.1,2054,75.7,18
ARMOR-T90-01790,301.7,312.2,1982,74.4,139
ARMOR-T90-01791,297.0,315.7,2333,50.8,154
ARMOR-T90-01792,304.6,308.9,1883,64.5,228
ARMOR-T90-01793,301.7,310.2,2162,28.5,111
ARMOR-T90-01794,303.8,309.1,2063,63.2,57
ARMOR-T90-01795,295.5,311.1,2425,34.1,24
ARMOR-T90-01796,296.1,308.7,1367,73.2,44
ARMOR-T90-01797,304.3,317.5,1285,20.9,101
ARMOR-T90-01798,295.9,309.1,2048,69.1,47
ARMOR-T90-01799,295.9,306.3,2274,22.0,49
ARMOR-T90-01800,295.2,311.8,2335,76.7,80
ARMOR-T90-01801,307.4,305.7,2686,36.3,43
ARMOR-T90-01802,304.6,306.4,1641,60.8,58
ARMOR-T90-01803,299.6,307.9,1470,49.1,160
ARMOR-T90-01804,298.9,311.0,1543,40.6,102
ARMOR-T90-01805,299.5,310.6,2406,60.2,77
ARMOR-T90-01806,305.1,315.4,1702,81.3,155
ARMOR-T90-01807,303.6,314.6,2233,17.9,17
ARMOR-T90-01808,297.4,310.5,1693,79.3,182
ARMOR-T90-01809,297.3,309.3,2457,57.6,160
ARMOR-T90-01810,296.3,309.1,2521,71.5,115
ARMOR-T90-01811,303.6,315.1,1443,41.9,105
ARMOR-T90-01812,304.9,305.7,2732,48.0,142
ARMOR-T90-01813,298.4,305.2,2574,75.8,188
ARMOR-T90-01814,295.3,315.3,1466,44.0,10
ARMOR-T90-01815,296.1,311.2,2092,52.4,163
ARMOR-T90-01816,307.6,306.7,1400,16.4,142
ARMOR-T90-01817,298.8,308.1,1438,26.1,180
ARMOR-T90-01818,305.0,317.1,2557,59.9,61
ARMOR-T90-01819,303.1,316.2,2114,65.2,47
ARMOR-T90-01820,300.0,314.2,2638,55.8,93
ARMOR-T90-01821,297.7,311.3,2168,25.0,249
ARMOR-T90-01822,296.6,311.8,1683,46.2,142
ARMOR-T90-01823,303.0,317.7,2660,39.9,190
ARMOR-T90-01824,305.1,317.6,1445,49.7,240
ARMOR-T90-01825,303.4,307.8,2231,75.9,86
ARMOR-T90-01826,301.9,315.5,1351,69.3,170
ARMOR-T90-01827,295.5,307.6,2615,20.9,49
ARMOR-T90-01828,307.6,307.8,1410,77.3,59
ARMOR-T90-01829,305.4,313.8,1566,48.0,239
ARMOR-T90-01830,298.8,310.3,2143,67.1,58
ARMOR-T90-01831,307.7,317.1,2793,24.8,14
ARMOR-T90-01832,302.8,306.2,1285,62.0,28
ARMOR-T90-01833,302.6,311.6,2278,31.5,202
ARMOR-T90-01834,304.7,316.9,1645,45.7,236
ARMOR-T90-01835,305.6,316.8,1819,16.2,209
ARMOR-T90-01836,303.5,307.0,1503,25.6,39
ARMOR-T90-01837,296.7,309.8,1331,21.4,30
ARMOR-T90-01838,299.4,313.0,2644,31.8,72
ARMOR-T90-01839,307.1,307.1,2103,22.0,213
ARMOR-T90-01840,297.9,317.6,2608,63.4,10
ARMOR-T90-01841,299.8,316.9,2187,17.0,80
ARMOR-T90-01842,300.6,307.2,2421,58.2,224
ARMOR-T90-01843,300.7,306.6,1246,24.8,61
ARMOR-T90-01844,303.0,306.1,1956,81.2,202
ARMOR-T90-01845,307.3,316.8,2426,80.3,230
ARMOR-T90-01846,298.1,307.5,2484,30.8,135
ARMOR-T90-01847,296.6,310.4,1889,58.0,50
ARMOR-T90-01848,297.6,310.8,2247,17.0,56
ARMOR-T90-01849,306.5,312.8,1886,80.2,131
ARMOR-T90-01850,303.4,305.9,1985,51.6,163
ARMOR-T90-01851,298.7,307.9,1539,18.0,146
ARMOR-T90-01852,305.6,317.1,1611,39.0,23
ARMOR-T90-01853,306.2,316.8,2484,20.4,40
ARMOR-T90-01854,306.0,315.2,1485,42.5,48
ARMOR-T90-01855,306.9,305.3,2736,61.9,209
ARMOR-T90-01856,298.3,309.3,2309,47.9,224
ARMOR-T90-01857,304.8,313.2,2049,41.9,173
ARMOR-T90-01858,301.0,308.6,1629,23.3,35
ARMOR-T90-01859,305.9,316.8,1230,32.1,9
ARMOR-T90-01860,304.5,313.2,1802,22.0,246
ARMOR-T90-01861,305.1,305.9,1639,71.5,77
ARMOR-T90-01862,303.5,316.8,2184,24.5,134
ARMOR-T90-01863,297.3,317.5,2572,56.7,139
ARMOR-T90-01864,302.1,306.0,1611,39.0,85
ARMOR-T90-01865,307.8,311.9,1727,30.8,218
ARMOR-T90-01866,307.2,308.9,1509,59.8,175
ARMOR-T90-01867,295.6,310.1,2148,47.0,164
ARMOR-T90-01868,297.1,307.3,2619,43.0,202
ARMOR-T90-01869,296.7,312.5,2561,56.5,163
ARMOR-T90-01870,304.4,317.5,1873,49.4,59
ARMOR-T90-01871,305.6,311.5,1636,36.2,204
ARMOR-T90-01872,297.8,306.1,1903,54.1,95
ARMOR-T90-01873,301.6,313.1,1862,61.9,7
ARMOR-T90-01874,305.9,309.4,1564,16.9,134
ARMOR-T90-01875,304.5,316.1,2122,47.6,106
ARMOR-T90-01876,302.0,310.7,1312,19.0,170
ARMOR-T90-01877,302.7,307.5,1375,28.0,57
ARMOR-T90-01878,301.6,307.5,2372,54.2,80
ARMOR-T90-01879,298.9,315.0,2401,75.6,85
ARMOR-T90-01880,302.3,308.5,2135,76.8,173
ARMOR-T90-01881,304.0,315.0,1581,19.9,33
ARMOR-T90-01882,306.4,307.7,2446,44.3,83
ARMOR-T90-01883,303.3,309.2,2482,55.8,116
ARMOR-T90-01884,304.9,311.1,2412,25.3,199
ARMOR-T90-01885,297.1,317.3,1505,68.6,21
ARMOR-T90-01886,301.0,317.1,2601,67.1,218
ARMOR-T90-01887,295.1,307.7,1801,78.2,225
ARMOR-T90-01888,298.2,309.7,1542,15.6,148
ARMOR-T90-01889,304.4,306.9,1355,30.2,14
ARMOR-T90-01890,307.9,311.6,1911,72.9,132
ARMOR-T90-01891,296.3,311.0,2278,61.9,101
ARMOR-T90-01892,300.2,316.7,2665,77.6,144
ARMOR-T90-01893,305.4,317.1,2423,19.0,199
ARMOR-T90-01894,297.7,310.0,1602,56.8,146
ARMOR-T90-01895,302.2,311.4,1813,54.8,4
ARMOR-T90-01896,304.5,316.7,1996,17.5,22
ARMOR-T90-01897,303.0,315.5,1822,50.9,82
ARMOR-T90-01898,297.4,305.0,1802,57.7,13
ARMOR-T90-01899,299.6,309.2,1376,28.4,9
ARMOR-T90-01900,305.2,310.5,1648,34.1,30
ARMOR-T90-01901,302.2,308.0,1942,59.8,140
ARMOR-T90-01902,295.1,307.6,2764,47.8,126
ARMOR-T90-01903,304.9,305.5,1500,75.1,149
ARMOR-T90-01904,295.5,313.4,1906,39.0,36
ARMOR-T90-01905,304.7,308.4,1506,33.7,166
ARMOR-T90-01906,297.6,305.7,1950,83.9,137
ARMOR-T90-01907,307.5,308.0,2068,78.8,30
ARMOR-T90-01908,299.8,315.4,2490,17.0,170
ARMOR-T90-01909,299.3,316.1,1413,69.0,98
ARMOR-T90-01910,296.9,311.3,1682,22.7,204
ARMOR-T90-01911,299.0,310.4,2485,16.9,221
ARMOR-T90-01912,306.4,317.7,2290,34.2,225
ARMOR-T90-01913,308.0,307.6,2797,33.9,163
ARMOR-T90-01914,299.8,307.8,1332,72.4,34
ARMOR-T90-01915,300.8,308.8,2763,64.7,110
ARMOR-T90-01916,304.4,307.2,1711,83.7,67
ARMOR-T90-01917,306.5,309.9,1410,64.8,182
ARMOR-T90-01918,302.7,316.8,2187,44.3,116
ARMOR-T90-01919,300.1,313.0,2186,63.9,195
ARMOR-T90-01920,300.4,310.4,1916,85.0,125
ARMOR-T90-01921,304.0,317.1,1452,64.7,174
ARMOR-T90-01922,295.0,305.6,1237,68.3,5
ARMOR-T90-01923,303.1,307.7,2266,80.7,118
ARMOR-T90-01924,299.6,312.4,1828,23.0,155
ARMOR-T90-01925,305.3,313.0,2628,64.3,29
ARMOR-T90-01926,296.2,305.5,2186,74.6,154
ARMOR-T90-01927,302.6,310.2,1245,81.8,68
ARMOR-T90-01928,301.3,313.4,2677,29.8,107
ARMOR-T90-01929,303.4,314.1,1504,50.3,166
ARMOR-T90-01930,295.8,313.3,1432,62.6,34
ARMOR-T90-01931,302.5,309.2,1444,32.3,102
ARMOR-T90-01932,302.3,306.2,1959,57.0,43
ARMOR-T90-01933,302.3,310.6,2518,33.0,142
ARMOR-T90-01934,302.8,306.7,2038,38.3,210
ARMOR-T90-01935,303.8,317.3,2606,45.9,221
ARMOR-T90-01936,305.5,311.2,1357,52.0,229
ARMOR-T90-01937,298.5,309.1,2628,46.5,159
ARMOR-T90-01938,305.7,315.0,2224,49.5,231
ARMOR-T90-01939,301.5,311.5,1416,35.9,28
ARMOR-T90-01940,296.0,309.0,2127,26.1,190
ARMOR-T90-01941,295.8,315.6,1706,18.3,5
ARMOR-T90-01942,299.3,316.3,1960,28.7,217
ARMOR-T90-01943,305.2,313.7,2103,55.7,26
ARMOR-T90-01944,304.2,305.6,1780,70.0,226
ARMOR-T90-01945,305.3,312.4,2253,26.8,27
ARMOR-T90-01946,301.7,314.9,1826,22.6,132
ARMOR-T90-01947,300.7,306.8,1719,67.5,168
ARMOR-T90-01948,296.9,308.0,1474,36.4,55
ARMOR-T90-01949,299.3,316.5,1691,81.6,111
ARMOR-T90-01950,300.6,305.3,2026,65.0,53
ARMOR-T90-01951,296.2,314.8,2150,37.9,79
ARMOR-T90-01952,297.9,311.2,2125,35.3,104
ARMOR-T90-01953,302.8,310.8,2046,51.7,17
ARMOR-T90-01954,304.6,305.1,2259,20.5,204
ARMOR-T90-01955,308.0,315.7,2534,23.2,42
ARMOR-T90-01956,307.1,309.7,2267,27.3,88
ARMOR-T90-01957,303.4,312.0,2378,69.2,73
ARMOR-T90-01958,300.5,313.8,2300,51.0,156
ARMOR-T90-01959,303.3,314.1,2661,15.7,9
ARMOR-T90-01960,305.2,317.4,2655,62.1,133
ARMOR-T90-01961,296.5,311.9,2765,44.7,207
ARMOR-T90-01962,300.3,310.2,1238,50.8,88
ARMOR-T90-01963,305.9,317.4,1438,30.0,235
ARMOR-T90-01964,300.0,313.3,2236,53.6,131
ARMOR-T90-01965,302.4,308.9,1321,83.5,228
ARMOR-T90-01966,302.6,306.6,1343,20.1,33
ARMOR-T90-01967,297.4,316.0,1883,34.9,82
ARMOR-T90-01968,299.7,309.7,1654,32.0,160
ARMOR-T90-01969,299.3,313.6,1567,32.4,131
ARMOR-T90-01970,295.3,311.1,1958,41.5,171
ARMOR-T90-01971,295.3,307.6,1446,72.3,97
ARMOR-T90-01972,305.8,312.8,2122,78.9,203
ARMOR-T90-01973,298.5,305.8,2268,29.2,30
ARMOR-T90-01974,301.7,310.4,1964,53.0,79
ARMOR-T90-01975,298.9,312.1,1574,59.6,193
ARMOR-T90-01976,307.2,310.7,2514,51.5,240
ARMOR-T90-01977,298.4,314.7,1406,45.4,185
ARMOR-T90-01978,300.6,315.8,1718,28.4,59
ARMOR-T90-01979,306.3,315.0,1441,49.2,1
ARMOR-T90-01980,305.9,305.5,2337,43.1,35
ARMOR-T90-01981,297.4,307.5,2018,70.7,197
ARMOR-T90-01982,305.4,312.0,1501,68.5,124
ARMOR-T90-01983,301.0,317.2,2499,24.4,187
ARMOR-T90-01984,301.3,315.9,2319,21.2,150
ARMOR-T90-01985,296.7,316.0,2517,78.6,102
ARMOR-T90-01986,296.0,308.9,1900,52.5,246
ARMOR-T90-01987,304.5,310.6,2583,75.0,174
ARMOR-T90-01988,301.5,311.1,1487,19.1,115
ARMOR-T90-01989,300.7,307.0,1353,51.9,235
ARMOR-T90-01990,304.5,305.4,2793,52.8,100
ARMOR-T90-01991,305.0,317.3,1622,75.2,45
ARMOR-T90-01992,297.1,308.1,2049,21.8,79
ARMOR-T90-01993,302.9,308.1,1249,31.8,106
ARMOR-T90-01994,296.8,306.1,2430,43.5,43
ARMOR-T90-01995,304.8,317.1,1763,75.6,146
ARMOR-T90-01996,303.5,312.5,2053,80.7,48
ARMOR-T90-01997,307.4,313.7,2082,84.5,87
ARMOR-T90-01998,295.9,316.9,1861,82.1,57
ARMOR-T90-01999,295.7,309.5,1764,15.4,90
ARMOR-T90-02000,298.7,313.1,1412,18.3,134
ARMOR-T90-02001,298.4,305.5,2289,25.3,93
ARMOR-T90-02002,298.2,307.4,2455,39.4,168
ARMOR-T90-02003,306.8,315.8,2010,73.1,77
ARMOR-T90-02004,298.2,315.0,2049,77.5,121
ARMOR-T90-02005,298.5,309.6,2543,28.1,243
ARMOR-T90-02006,304.9,309.9,2360,58.4,235
ARMOR-T90-02007,300.8,311.9,2080,79.2,142
ARMOR-T90-02008,305.1,305.0,2789,47.5,75
ARMOR-T90-02009,295.8,308.1,2288,22.2,52
ARMOR-T90-02010,301.3,307.7,2737,47.0,244
ARMOR-T90-02011,295.4,308.3,2355,41.3,220
ARMOR-T90-02012,295.8,315.5,1533,55.4,22
ARMOR-T90-02013,306.8,308.6,1231,45.7,76
ARMOR-T90-02014,296.8,307.5,2067,16.2,72
ARMOR-T90-02015,301.9,311.6,2097,84.6,87
ARMOR-T90-02016,300.3,316.3,2721,53.0,102
ARMOR-T90-02017,299.5,308.1,2466,48.2,93
ARMOR-T90-02018,306.7,306.0,2415,81.8,192
ARMOR-T90-02019,295.3,309.6,2365,25.9,59
ARMOR-T90-02020,303.6,314.7,1800,28.2,9
ARMOR-T90-02021,307.5,312.2,2784,71.6,101
ARMOR-T90-02022,302.3,315.6,2187,33.3,57
ARMOR-T90-02023,307.2,317.5,2414,70.9,174
ARMOR-T90-02024,295.7,315.3,2372,34.0,142
ARMOR-T90-02025,300.4,312.8,1798,17.3,8
ARMOR-T90-02026,298.4,311.4,2639,51.2,12
ARMOR-T90-02027,304.5,305.5,1719,28.8,150
ARMOR-T90-02028,307.8,317.8,2068,68.0,160
ARMOR-T90-02029,298.3,310.0,1215,59.9,136
ARMOR-T90-02030,303.5,307.0,2329,79.7,130
ARMOR-T90-02031,297.6,313.7,1482,69.8,221
ARMOR-T90-02032,302.3,308.7,2327,27.7,72
ARMOR-T90-02033,301.0,312.6,1560,71.0,115
ARMOR-T90-02034,307.6,312.6,2258,59.9,152
ARMOR-T90-02035,302.9,310.8,1312,61.8,124
ARMOR-T90-02036,299.5,315.9,1507,73.3,110
ARMOR-T90-02037,296.5,308.4,2158,55.2,215
ARMOR-T90-02038,297.0,310.8,2276,47.6,223
ARMOR-T90-02039,297.9,312.0,2304,59.6,70
ARMOR-T90-02040,298.3,313.6,2033,35.9,163
ARMOR-T90-02041,306.1,315.2,2592,27.8,88
ARMOR-T90-02042,302.3,310.1,1441,58.2,19
ARMOR-T90-02043,301.8,313.4,1230,31.4,80
ARMOR-T90-02044,296.5,307.0,1903,20.6,181
ARMOR-T90-02045,306.2,317.1,2068,15.0,227
ARMOR-T90-02046,304.4,310.0,2584,57.6,89
ARMOR-T90-02047,295.9,314.5,1432,40.4,18
ARMOR-T90-02048,304.2,305.3,2257,67.7,187
ARMOR-T90-02049,302.1,307.7,2466,41.3,164
ARMOR-T90-02050,296.1,311.3,2150,49.0,111
ARMOR-T90-02051,301.0,316.4,1258,43.5,130
ARMOR-T90-02052,301.3,311.9,1970,60.5,106
ARMOR-T90-02053,297.2,317.1,2752,39.9,120
ARMOR-T90-02054,307.3,311.3,2301,82.5,91
ARMOR-T90-02055,306.0,311.4,1917,80.5,213
ARMOR-T90-02056,303.7,306.6,1501,74.4,238
ARMOR-T90-02057,301.0,315.4,2002,79.4,146
ARMOR-T90-02058,300.4,308.2,2096,46.4,180
ARMOR-T90-02059,303.5,316.7,1311,52.6,247
ARMOR-T90-02060,302.1,316.8,2636,66.9,173
ARMOR-T90-02061,295.8,317.3,1516,63.7,79
ARMOR-T90-02062,301.7,311.8,2368,77.3,183
ARMOR-T90-02063,305.5,313.8,1867,65.1,197
ARMOR-T90-02064,301.0,315.1,1889,84.9,228
ARMOR-T90-02065,295.7,306.7,1217,39.4,30
ARMOR-T90-02066,305.2,312.8,2574,73.3,52
ARMOR-T90-02067,297.6,305.4,2378,63.8,112
ARMOR-T90-02068,298.4,311.5,2729,63.4,239
ARMOR-T90-02069,297.1,307.0,1977,37.8,33
ARMOR-T90-02070,299.3,307.4,1559,70.0,30
ARMOR-T90-02071,304.8,309.7,1531,78.0,187
ARMOR-T90-02072,301.8,310.6,1727,30.3,138
ARMOR-T90-02073,297.7,313.1,1211,58.8,227
ARMOR-T90-02074,306.4,306.0,2298,42.4,5
ARMOR-T90-02075,306.4,311.5,1411,84.3,26
ARMOR-T90-02076,306.3,307.4,1840,48.5,6
ARMOR-T90-02077,298.1,312.5,1482,31.0,48
ARMOR-T90-02078,300.9,313.3,2418,41.7,95
ARMOR-T90-02079,307.8,312.2,1979,60.8,199
ARMOR-T90-02080,305.0,314.6,2253,20.3,59
ARMOR-T90-02081,295.4,309.4,2232,57.3,32
ARMOR-T90-02082,295.8,314.9,2532,80.2,248
ARMOR-T90-02083,301.0,310.6,2668,74.5,46
ARMOR-T90-02084,306.8,311.3,2533,19.7,243
ARMOR-T90-02085,302.0,313.4,1876,84.5,171
ARMOR-T90-02086,301.5,305.2,1904,63.9,206
ARMOR-T90-02087,296.4,313.5,1625,26.4,118
ARMOR-T90-02088,303.5,313.0,1790,15.9,26
ARMOR-T90-02089,305.7,309.0,1290,27.0,221
ARMOR-T90-02090,299.9,306.1,1655,73.7,21
ARMOR-T90-02091,305.1,306.2,1643,16.5,46
ARMOR-T90-02092,307.5,317.0,1278,31.3,92
ARMOR-T90-02093,297.6,314.0,2698,68.0,232
ARMOR-T90-02094,301.8,306.7,2126,56.0,175
ARMOR-T90-02095,298.7,309.6,1302,69.8,157
ARMOR-T90-02096,305.3,312.7,1822,67.2,1
ARMOR-T90-02097,302.5,315.9,2679,18.5,142
ARMOR-T90-02098,303.2,305.6,2189,77.5,46
ARMOR-T90-02099,305.4,308.1,2537,30.9,26
ARMOR-T90-02100,300.1,316.6,2470,53.7,198
ARMOR-T90-02101,306.9,305.1,1433,60.1,26
ARMOR-T90-02102,301.9,307.6,1843,26.8,212
ARMOR-T90-02103,297.1,317.5,2458,83.3,140
ARMOR-T90-02104,304.0,313.0,1989,49.2,182
ARMOR-T90-02105,305.3,308.4,1586,19.0,144
ARMOR-T90-02106,299.1,305.9,2046,80.6,74
ARMOR-T90-02107,306.1,305.4,1237,56.0,186
ARMOR-T90-02108,306.8,308.2,2384,63.9,9
ARMOR-T90-02109,298.6,316.5,2685,51.8,120
ARMOR-T90-02110,307.8,310.4,2672,73.4,32
ARMOR-T90-02111,296.8,314.4,2340,17.3,205
ARMOR-T90-02112,297.6,316.9,1440,33.8,164
ARMOR-T90-02113,297.4,310.3,2249,47.9,125
ARMOR-T90-02114,306.6,307.5,1761,20.4,7
ARMOR-T90-02115,303.5,311.7,2005,64.4,160
ARMOR-T90-02116,297.0,316.8,1497,42.6,134
ARMOR-T90-02117,300.7,315.5,2004,34.1,161
ARMOR-T90-02118,303.0,305.9,1353,15.2,70
ARMOR-T90-02119,296.1,314.0,1931,65.4,134
ARMOR-T90-02120,306.5,312.4,1667,73.4,40
ARMOR-T90-02121,305.4,316.8,1248,42.7,117
ARMOR-T90-02122,301.6,306.6,1245,54.5,227
ARMOR-T90-02123,307.6,311.9,2508,30.9,54
ARMOR-T90-02124,300.4,316.4,1979,58.6,6
ARMOR-T90-02125,307.8,310.3,1281,15.8,83
ARMOR-T90-02126,303.7,311.3,2267,49.2,145
ARMOR-T90-02127,303.3,305.9,2154,60.1,236
ARMOR-T90-02128,297.2,308.6,1472,79.3,170
ARMOR-T90-02129,306.5,309.2,1593,41.7,232
ARMOR-T90-02130,300.6,317.3,1989,68.6,77
ARMOR-T90-02131,297.1,308.7,1794,56.8,167
ARMOR-T90-02132,295.2,311.0,1257,79.9,52
ARMOR-T90-02133,302.3,313.7,1764,42.9,13
ARMOR-T90-02134,301.9,307.1,1200,37.3,148
ARMOR-T90-02135,304.4,311.3,1415,77.1,112
ARMOR-T90-02136,306.6,314.6,2540,18.4,56
ARMOR-T90-02137,296.0,316.3,2451,24.5,90
ARMOR-T90-02138,304.5,313.1,2696,20.8,45
ARMOR-T90-02139,297.4,313.7,2707,74.0,153
ARMOR-T90-02140,306.2,306.6,1965,15.7,90
ARMOR-T90-02141,305.6,317.3,1870,75.3,151
