asset_id,vibration_g_rms,bearing_temp_c,shaft_rpm,kurtosis,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
AST-BRG-00698,3.231819640686278,53.71183147501299,2418.618811652565,4.0287781277536325,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00699,1.225504761788751,81.43948268916574,1532.091827329336,5.978091717844331,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00700,2.7613584787176424,81.3752889125669,3558.5748981849265,3.76721589050777,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00701,3.003170332992453,66.27776285924834,1799.934938085191,4.956215546331524,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00702,0.7435706230654064,93.5608293967528,1376.0737619030465,5.70521027830862,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00703,2.0820401075114265,42.533012885759206,2791.550997540501,4.129510412193783,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00704,1.131748981613179,36.01685989337486,2628.8792883764945,3.801900712754928,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00705,0.7978623612220084,81.20949270542576,2196.349569582589,4.475187843743138,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00706,5.152813092232742,83.42933224189295,2213.2613613136277,6.01724302570136,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00707,2.0150630713811983,42.21243374723458,3084.153410511435,6.498663581526358,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00708,4.306409895516784,50.93496997751636,1669.7103362391576,4.843858675297527,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00709,1.69681107738969,36.05314180199773,3168.607965467735,5.344304682891703,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00710,3.703062794452468,52.598516646833886,2756.9930733480437,6.384076575627331,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00711,4.073070941481527,81.38851243512029,2205.5274570708584,2.923751461075652,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00712,3.299502080856868,66.07763166275474,2299.2686798012846,3.497937884824509,0.37,63,37,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00713,2.7164080861857443,55.88573559009728,1815.95329724663,5.548270026881804,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00714,2.435652296492162,57.30435769437982,3005.07439847274,6.042101186222888,0.48,52,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00715,2.139680852752078,35.08121754292809,2430.8993815326426,6.185224821821485,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00716,4.868786977964781,52.98803165391415,1970.0509025996248,4.28496086047621,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00717,4.403911216602327,73.78752449827583,2630.520277826281,2.8841615798550277,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00718,5.035626480132609,93.45166662898144,3589.762684923175,4.382460352388366,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00719,1.08419695038206,85.82364961903397,2244.629471175729,3.492158737890332,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00720,3.935077133457128,36.41569787873175,3409.659361868687,3.752144756485484,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00721,4.910200147058878,88.91363628049035,2028.0404158189583,5.820750494401275,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00722,1.3517954109786028,81.99190479791756,1331.3584966199662,2.8247664699113137,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00723,0.8125324566238543,81.82256741425883,1690.1810552842294,6.058599235167019,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00724,3.9832670516632778,62.47974554021429,2204.868343986442,4.338977069043927,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00725,3.200023631945586,58.88031757727017,1727.1238286269656,5.063074903732559,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00726,4.456595250763879,53.174943729991554,1200.5448917238132,2.88550459431342,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00727,1.1569301701435606,38.941691537261946,3396.0036905940656,3.9506440369363034,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00728,4.237756365741484,48.69412180962195,3225.3105869542296,2.8857139517638366,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00729,1.447648404224399,49.79621809868148,2981.501355568673,6.634638008388771,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00730,1.2691829314688112,64.0446241826121,1602.7550295504686,5.971225092102877,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00731,1.2720492502756668,79.84666439580164,1488.8725829039663,4.476420843732779,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00732,4.328501185087497,63.4285897038768,1362.2513987337195,3.461490957791786,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00733,3.6264269372721407,38.47066696682964,2937.6700530550106,6.513856952574364,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00734,2.958407496414861,92.46738805929223,3429.1391056509246,3.9817653616259774,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00735,2.1865032753804616,91.56345914564672,2233.2859701912885,3.1922330562557115,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00736,4.622842541821609,82.1113725889045,1485.9376127905157,4.921606870352006,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00737,2.344492004886386,94.47967409385323,2429.742769757056,6.558228717482709,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00738,4.3380173655164125,67.66893996801578,2037.1965779007123,2.516470249151387,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00739,2.563934070280027,92.76610101519236,2099.5798184399946,3.5239368259921946,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00740,2.271638818297066,39.53630243700505,2691.193497973697,6.535324853764752,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00741,2.67459499264715,56.94084489568228,2924.923471829285,3.2356696574857966,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00742,1.916476008571468,48.52287608040595,1465.448637295586,2.9869468420512253,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00743,4.01376408682838,46.7499850480562,1285.416553935543,4.951805027939159,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00744,2.862785833434652,43.44817693356056,3586.392726445716,6.205928440167769,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00745,1.5913996671900414,72.34481849395979,1758.5480373973244,4.551572216083882,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00746,4.728000494390472,81.8793113448383,1329.1932597803018,6.776626303743456,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00747,2.3042887404540937,69.69790396522164,1655.700789830208,5.4204383080133685,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00748,3.0546984472357464,43.817762575292576,1293.498831236314,2.818522101004925,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00749,4.760418921533371,83.66742619600825,2140.346147081212,6.769178166232494,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00750,3.433918580795763,73.15728242982371,3125.764282683178,4.2539452181548185,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00751,1.049420791329311,58.28994236761973,2018.986679418529,3.735830895535575,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00752,4.9172109809833335,75.44781773216377,2266.04017650808,4.898880489384908,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00753,3.450227849435664,50.59429875456997,2821.408256561853,3.8085226448297167,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00754,2.074056388888305,55.71153250965263,2421.345768167713,2.871767280616655,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00755,1.1545787415179205,90.04915058791941,3267.469646451178,2.50614187524046,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00756,4.231918389570391,52.43027034028522,3278.4856201098155,4.433208417557128,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00757,3.4143419528640138,63.19929608947619,1223.7856691787688,6.098512715574347,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00758,3.0072671322887112,88.40846824376088,3067.311135559678,4.9609552982093295,0.27,73,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00759,4.701295140339501,77.46328101605164,2305.760640580017,6.796591385456796,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00760,4.206406892755295,38.73219356988216,3573.217299128791,3.73344057628296,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00761,1.2128719347439303,43.83818265673822,2359.7569821010443,3.705956778468238,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00762,1.965093718639077,35.470495446315006,3568.550268931914,3.18692267900596,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00763,1.667898957127989,72.85530741374981,3010.966466893768,3.205473429540941,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00764,3.996547575091582,61.8604055246251,1796.651723071935,3.7263023628432057,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00765,0.6576024432581631,43.05649105413653,2492.1479502886987,5.909212194676167,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00766,3.178481518895188,92.47604726340624,3581.1255347485985,6.394754199736726,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00767,4.083555822981246,66.7795834367372,3258.073458604617,6.69287482974303,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00768,4.620798492780223,49.51359764677335,1433.680545098931,3.4988455126147464,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00769,2.107784218964765,65.03621426928245,2895.29279234399,6.2895794461405945,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00770,4.359909331958461,75.77721996410646,2029.3910060899516,3.911496883892549,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00771,1.019969163689474,39.57435307841387,1216.7574285128355,2.985214341422603,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00772,4.478325771152235,51.48222890287352,2168.354325664799,6.241107179736712,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00773,1.0991967129603175,83.41792945303962,1763.4106121399311,5.23525422896756,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00774,2.367250265633726,62.57989222415968,3165.286249249132,3.208342853148565,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00775,4.247288219163902,67.7946285219377,2009.5934612298367,4.348274407305911,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00776,1.2046119085392368,60.96896013256816,3186.0568654891613,3.735208087971391,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00777,1.5774815575934151,37.63399655858031,1201.4350532035087,5.668216645453847,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00778,3.894587071447412,44.94498678920935,1938.765960062686,4.449689791684353,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00779,3.8841717217665495,61.73249832451346,1778.7965143386286,6.753903763957455,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00780,3.513393874560897,47.55112792447567,1760.5616665646662,2.735403423716259,0.56,43,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00781,3.7615576889953695,37.99874171958072,1363.6478874371105,4.026565644385861,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00782,3.050804883733702,85.61897984310943,1649.098248985204,4.572170718572902,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00783,1.683455576862678,93.87155174984696,2533.318967725488,4.663474285417776,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00784,2.124771169468421,82.58857243980437,1899.266574810587,3.8585240362582383,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00785,1.3535092689667008,86.22709530228002,2201.747477589955,5.635733071119542,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00786,4.7697176382680535,49.518627819022726,2104.4805128332523,6.261412416002591,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00787,3.2419414354007663,92.63761853079198,3302.171819999747,6.536492998504811,0.3,70,42,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00788,2.3840016587891077,46.8155422672057,3372.717597625237,5.961901520237962,0.52,48,28,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00789,2.671427277127424,92.08578862170994,2383.096731974064,6.157494848418377,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00790,4.952231696175533,94.68915763795708,1992.3742807574504,4.86734479266598,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00791,1.220751594645577,77.70336834476292,1456.3216896056726,6.051319373635303,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00792,3.255280210478947,93.86862390750932,3488.166910517028,3.8050668093361946,0.29,71,42,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00793,2.8776767907569902,69.17238677402622,1344.5446677607138,4.213458677069622,0.5,50,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00794,3.373834906542845,50.57250699056542,1914.360666163873,3.86272595941974,0.45,55,33,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00795,0.5851178639579504,61.21975313993725,1915.35888280801,4.509765542426079,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00796,4.598982372037512,70.61365612272715,1968.963086736516,3.727992349826137,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00797,4.880955927672979,39.3848937216209,1594.2884238537822,6.6349292016941215,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00798,3.156125962869282,72.34059587703476,3079.587434216873,3.845231900424373,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00799,3.774258872221394,93.87067020573768,1493.9948687183742,2.921591513877041,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00800,4.83574709153329,46.406458987023655,2723.7759819675907,4.7653138140167774,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00801,3.824021581272973,82.555706977303,1497.230464093962,2.7455260373142583,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00802,1.2169335016970284,89.47392762677717,1369.2855302230955,2.9753356151268964,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00803,3.208555292784022,91.62209556921326,3382.630808846104,3.443374373543859,0.33,67,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00804,3.3515607179994227,92.60813626432684,1656.3090391648936,4.4967060744932095,0.47,53,31,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00805,2.493414155121214,66.28757832328832,3171.0003709432904,4.36297900892882,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00806,3.961287907436197,93.6384744794902,2507.114090657126,5.9386750066120015,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00807,4.89152496941437,80.43861242806634,1386.855647061047,5.679741011701688,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00808,4.850172010661849,44.70028617421772,3493.075659451362,4.333168664160016,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00809,2.6189450455994208,63.6140063880782,1792.706800780542,3.9349280925752086,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00810,1.0322188154515497,78.09987052232023,3263.148828846256,3.860815771464444,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00811,5.1287536351229726,49.84041894914501,1605.144013882954,5.828178875364239,0.6,40,24,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00812,4.44282100629589,73.43691101293325,3249.4629171404467,2.72391134675146,0.58,42,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00813,1.0859146016553545,74.99602874279715,1231.7491509727056,2.555133092895605,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00814,4.82795684830165,44.76198462851396,2428.2730957667536,5.920840885284587,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00815,4.588512901692003,68.90511874716537,3046.662190611736,4.551729416752912,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00816,2.938538868492539,81.29761465871647,3443.50924198268,3.0627888957803764,0.31,69,41,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00817,3.2789945480011675,64.93373987215651,3382.085126895569,3.5129335187563555,0.32,68,40,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00818,2.3753127081896124,35.72618700656645,3167.099686914348,6.509766998318745,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00819,0.7573797024635474,35.54230814475753,3331.65923918713,6.195862795187061,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00820,2.0754270357357347,56.42176063820073,1678.1272460089835,5.552075715963081,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00821,4.2734112084106535,90.57164410590693,1882.0423097081489,4.573568490450504,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00822,0.5217705081216334,48.72060677621653,1893.5244598105403,4.737391592622958,0.61,39,23,critical,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00823,2.0674461069483776,73.06182133230124,2104.9294344040773,6.693551501721021,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00824,2.371392859877433,48.32455224159924,2143.969608924453,6.652812908702434,0.51,49,29,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00825,3.025759333808238,54.30019937957292,2506.932779171221,3.4256568968790875,0.28,72,43,ready,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00826,4.823321397139974,85.88252537608903,1583.7114320794594,5.987749635112868,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00827,2.1278261735200177,78.7316865361968,2858.9919930863744,3.348143464518172,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00828,2.13068004891227,40.72395663879264,1602.1596943308157,3.418211154900991,0.54,46,27,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00829,3.9662558661158176,60.72212125918602,1944.740357050914,5.40720004690768,0.59,41,24,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00830,2.6254243221820937,36.75018581871587,2408.02831345477,4.241504723926458,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00831,1.5556426678179152,63.85340879618054,3111.457347656345,6.505640950558036,0.55,44,26,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00832,2.626465725823659,74.74604070206408,2974.7261597729457,2.882741860052838,0.49,51,30,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00833,1.1620279957850594,42.11015741588909,2749.2824553852533,4.6995602554808205,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
AST-BRG-00834,1.3290188365792497,52.333096334549936,1573.8558253924084,6.4496425809054205,0.57,43,25,watch,IMS Bearing RandomForest (NASA/UC)
