engine_id,altitude_ft,mach_number,total_temp_k,combustor_pres_psi,bleed_enthalpy,bypass_ratio,ml_failure_prob,readiness_score,predicted_rul_days,status,ml_model_applied
TURBO-SU30-00808,27301,0.51,591.1,399.2,401.6,6.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00809,10003,0.55,620.8,381.9,405.8,7.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00810,17956,0.56,613.0,453.9,397.7,6.07,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00811,27791,0.96,635.9,328.6,391.8,5.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00812,20222,0.55,580.6,488.0,391.9,8.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00813,36298,0.75,524.9,381.0,400.3,6.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00814,19294,0.62,543.6,329.9,387.2,6.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00815,21639,0.9,533.5,374.9,415.3,7.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00816,19847,0.56,632.1,521.4,393.5,8.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00817,30221,0.64,624.3,385.1,420.5,5.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00818,35896,0.76,519.9,434.0,395.8,5.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00819,33758,0.86,620.0,320.8,391.1,7.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00820,11911,0.93,620.3,439.2,406.3,6.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00821,21967,0.47,616.9,551.9,417.1,8.47,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00822,26740,0.89,523.4,340.9,407.5,7.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00823,31867,0.81,515.0,448.2,386.1,5.84,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00824,24526,0.47,536.9,389.3,411.8,5.22,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00825,22249,0.73,524.1,327.6,395.1,6.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00826,24679,0.6,539.4,535.6,401.7,5.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00827,35951,0.95,575.4,399.4,408.6,5.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00828,21464,0.55,591.3,479.0,401.5,7.12,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00829,13309,0.54,587.0,503.0,419.0,6.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00830,28605,0.65,571.3,532.1,398.1,5.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00831,19625,0.48,579.7,418.9,407.3,5.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00832,12820,0.72,566.8,533.6,408.1,8.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00833,30585,0.73,611.7,446.7,400.4,5.33,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00834,32987,0.73,617.3,539.8,416.8,6.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00835,35628,0.69,611.2,350.6,388.6,6.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00836,12027,0.66,538.5,540.4,419.7,7.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00837,31493,0.78,625.2,555.4,396.0,7.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00838,30623,0.78,624.9,546.6,404.5,8.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00839,34760,0.9,630.7,524.4,403.5,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00840,17962,0.67,626.6,515.2,418.4,6.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00841,14683,0.76,546.6,488.6,401.5,6.81,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00842,13221,0.84,583.2,373.9,408.0,7.92,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00843,12922,0.71,557.5,325.2,402.2,5.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00844,32044,0.78,632.3,323.2,388.4,6.13,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00845,12163,0.48,636.6,361.1,401.4,6.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00846,12974,0.93,593.8,331.2,399.0,6.18,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00847,35442,0.51,603.1,490.4,416.0,5.91,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00848,26265,0.73,579.9,559.3,393.8,5.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00849,16441,0.87,584.1,444.0,422.2,8.65,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00850,29844,0.56,522.6,559.1,385.9,5.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00851,21787,0.7,603.4,344.5,414.8,5.42,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00852,29169,0.83,513.8,347.2,403.4,5.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00853,16320,0.52,582.7,477.3,392.1,5.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00854,34125,0.69,524.3,516.7,414.2,7.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00855,30489,0.52,631.1,352.8,411.3,6.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00856,18889,0.9,537.7,505.7,389.5,6.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00857,11511,0.87,571.7,370.1,405.0,6.13,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00858,13399,0.65,529.7,442.8,422.7,7.49,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00859,15500,0.89,541.6,479.5,390.5,7.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00860,37019,0.97,556.7,493.4,423.7,7.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00861,28536,0.6,565.9,557.0,385.7,8.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00862,36623,0.66,566.8,421.8,399.7,6.97,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00863,11521,0.9,565.2,474.7,408.9,5.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00864,34467,0.65,519.6,434.1,415.9,7.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00865,25326,0.75,555.4,459.8,391.7,6.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00866,17408,0.67,527.3,412.6,397.4,8.09,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00867,32817,0.96,616.8,525.1,414.1,7.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00868,22550,0.46,527.5,470.9,400.0,7.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00869,29227,0.92,594.1,399.3,393.2,6.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00870,35789,0.81,524.3,356.9,411.9,7.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00871,22217,0.57,604.6,487.8,412.7,7.08,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00872,12870,0.53,622.9,379.6,390.3,5.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00873,35073,0.94,545.3,428.1,418.4,8.12,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00874,15566,0.7,601.0,334.7,416.9,7.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00875,34042,0.97,565.5,550.1,419.4,6.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00876,30841,0.76,635.6,499.0,385.6,8.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00877,27709,0.65,553.5,442.5,412.6,7.5,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00878,22417,0.62,535.2,443.7,421.0,8.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00879,27268,0.7,628.1,514.9,397.2,7.68,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00880,28528,0.54,591.2,485.8,404.6,7.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00881,14832,0.94,608.8,484.0,422.7,5.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00882,28227,0.86,563.9,365.0,409.3,5.46,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00883,35296,0.65,529.2,449.6,409.4,7.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00884,14379,0.5,611.7,493.7,402.7,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00885,32448,0.8,512.8,326.9,391.7,8.63,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00886,12400,0.62,577.7,337.5,425.0,7.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00887,18038,0.53,512.9,413.8,399.6,5.99,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00888,20319,0.74,567.6,519.6,419.1,6.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00889,24954,0.72,529.7,539.2,391.0,5.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00890,12521,0.53,550.1,478.4,423.7,6.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00891,23033,0.92,605.1,510.4,424.3,5.25,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00892,26717,0.47,630.4,369.4,398.9,6.48,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00893,30534,0.96,516.7,492.2,391.1,6.11,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00894,17984,0.47,594.5,330.5,396.2,7.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00895,33977,0.71,549.3,325.7,416.9,6.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00896,23814,0.89,623.6,417.2,414.0,8.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00897,31271,0.88,552.1,367.6,399.0,5.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00898,28876,0.77,570.1,541.7,396.6,8.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00899,10489,0.87,568.0,370.5,391.3,5.2,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00900,31947,0.82,578.8,544.5,396.2,5.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00901,22195,0.81,516.1,547.2,410.7,7.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00902,32444,0.66,579.5,354.2,408.4,5.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00903,37716,0.72,512.9,424.2,396.8,6.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00904,16020,0.6,618.6,551.3,387.3,8.26,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00905,36101,0.89,601.0,402.8,395.8,6.03,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00906,16941,0.78,522.4,380.7,423.3,5.53,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00907,36987,0.89,526.1,367.9,411.4,8.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00908,13099,0.96,525.2,545.0,403.0,8.43,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00909,15389,0.78,618.8,375.0,413.6,7.62,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00910,37115,0.5,598.5,425.0,397.9,6.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00911,25725,0.73,624.3,379.9,400.1,5.97,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00912,28150,0.45,550.9,538.2,407.1,8.76,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00913,37060,0.61,549.5,399.1,390.5,6.54,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00914,13800,0.55,531.1,415.6,400.5,6.12,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00915,22575,0.49,629.4,555.5,415.8,7.3,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00916,28857,0.65,603.1,442.5,395.3,6.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00917,20603,0.98,569.1,547.8,411.2,5.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00918,15050,0.91,588.1,450.7,409.2,6.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00919,14389,0.65,561.1,512.6,390.0,8.72,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00920,33122,0.75,600.9,397.8,408.9,8.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00921,13236,0.67,556.5,371.0,385.2,6.6,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00922,28048,0.61,639.0,377.5,396.6,7.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00923,12801,0.92,599.3,418.5,401.9,5.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00924,11351,0.65,587.8,393.9,386.0,5.83,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00925,14811,0.95,518.1,465.4,421.5,8.17,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00926,22394,0.85,534.9,412.5,409.0,6.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00927,12367,0.7,611.5,503.6,406.9,5.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00928,23441,0.74,601.4,331.5,411.8,7.21,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00929,21750,0.55,597.4,388.9,409.5,7.75,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00930,29744,0.54,544.6,446.4,416.0,7.09,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00931,25576,0.55,581.2,449.8,402.7,6.93,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00932,19171,0.98,625.9,417.9,409.8,7.86,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00933,18241,0.61,625.6,512.1,402.6,7.83,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00934,32124,0.73,587.0,478.9,392.4,7.45,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00935,20481,0.76,598.8,545.2,419.4,6.87,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00936,11128,0.95,591.8,454.6,391.3,5.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00937,21145,0.85,562.8,530.4,407.8,8.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00938,24404,0.55,631.0,378.9,408.8,6.4,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00939,28856,0.67,532.3,422.0,412.9,7.93,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00940,34910,0.5,519.7,369.5,416.4,6.09,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00941,25467,0.89,516.4,348.7,419.6,8.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00942,23736,0.84,551.2,468.5,405.4,6.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00943,33523,0.63,519.1,520.7,416.5,6.55,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00944,35190,0.97,544.4,376.7,411.2,6.44,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00945,20089,0.74,634.7,355.9,406.5,7.8,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00946,24941,0.89,538.5,418.7,416.0,5.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00947,22873,0.95,521.3,334.5,409.5,8.04,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00948,32122,0.45,518.4,554.3,410.1,8.59,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00949,37508,0.69,601.0,413.7,388.6,5.92,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00950,11176,0.55,577.1,497.5,403.9,5.78,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00951,20339,0.51,573.5,366.8,403.7,5.98,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00952,14824,0.95,566.7,403.0,403.7,7.38,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00953,13362,0.52,516.1,484.2,403.9,7.67,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00954,36313,0.58,514.6,467.2,415.3,7.41,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00955,28652,0.8,624.9,476.9,396.3,8.37,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00956,29444,0.56,626.1,544.9,403.4,7.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00957,19958,0.76,610.1,390.9,391.4,7.99,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00958,25322,0.64,553.4,449.7,390.5,6.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00959,23801,0.84,616.5,530.5,399.4,8.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00960,18810,0.83,603.0,533.4,415.5,7.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00961,10025,0.77,583.5,365.7,417.4,7.06,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00962,24035,0.97,583.3,346.1,394.9,7.49,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00963,19276,0.8,619.2,438.8,397.8,8.01,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00964,17444,0.78,517.6,351.8,414.4,7.64,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00965,28261,0.55,591.2,480.0,388.2,7.51,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00966,30965,0.84,597.7,377.4,424.7,8.71,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00967,13000,0.98,543.8,431.6,406.3,8.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00968,19316,0.63,624.7,477.7,414.5,5.97,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00969,29005,0.54,628.5,531.9,403.8,7.57,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00970,31061,0.54,544.4,357.7,421.8,8.28,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00971,24713,0.53,587.0,368.6,392.7,7.9,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00972,13007,0.76,605.0,502.1,403.8,8.74,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00973,29380,0.88,579.4,535.2,414.3,6.47,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00974,22982,0.5,529.9,486.3,399.5,7.16,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00975,18722,0.95,615.5,540.2,418.1,5.73,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00976,24869,0.53,511.1,450.9,424.1,7.19,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00977,35024,0.73,524.1,558.1,394.6,8.77,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00978,20818,0.88,524.5,476.8,417.5,6.02,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00979,16584,0.92,571.2,351.3,414.3,8.56,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00980,34292,0.81,523.1,394.1,407.9,7.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00981,26671,0.76,538.3,542.1,388.2,8.05,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00982,18290,0.56,557.5,338.6,419.2,5.58,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00983,19011,0.7,580.6,384.9,409.0,7.24,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00984,22033,0.94,558.2,475.2,403.9,5.36,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00985,30169,0.6,586.4,554.7,412.8,6.23,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00986,14994,0.55,604.0,468.1,406.8,6.39,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00987,20767,0.45,568.8,528.8,392.6,8.14,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00988,13167,0.97,521.5,392.2,397.8,6.29,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00989,31036,0.81,637.5,443.1,387.8,6.95,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00990,18693,0.76,585.3,509.4,421.5,5.6,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00991,28025,0.76,569.8,408.9,401.6,5.52,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00992,26701,0.68,630.0,328.5,394.0,7.32,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00993,33795,0.62,578.3,414.4,406.0,6.0,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00994,10680,0.56,583.8,443.4,420.5,6.79,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00995,11387,0.8,601.2,456.7,414.1,8.34,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00996,30075,0.93,544.4,413.2,414.3,6.35,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00997,32552,0.95,628.0,502.9,408.1,7.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00998,22479,0.82,576.5,480.0,398.2,6.31,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-00999,10529,0.76,582.5,496.6,391.7,5.66,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01000,22827,0.5,580.7,382.8,418.7,7.7,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01001,11494,0.54,532.9,507.6,404.3,5.96,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
TURBO-SU30-01002,16155,0.47,616.7,340.7,405.5,6.45,0.01,99,59,ready,AI4I 2020 Predictive Maintenance (UCI ML)
